Z,LR20,LR40,LR60,LR80,LR100,LR120
4605,2.94E-08,2.14E-07,2.97E-08,2.98E-08,2.99E-08,3.01E-08
4612.5,2.95E-08,2.14E-07,2.98E-08,2.99E-08,3.01E-08,3.02E-08
4620,2.94E-08,2.14E-07,2.97E-08,2.98E-08,3.00E-08,3.01E-08
4627.5,2.94E-08,2.15E-07,2.97E-08,2.99E-08,3.00E-08,3.02E-08
4635,2.94E-08,2.16E-07,2.98E-08,2.99E-08,3.01E-08,3.03E-08
4642.5,2.96E-08,2.17E-07,2.99E-08,3.01E-08,3.03E-08,3.05E-08
4650,2.98E-08,2.18E-07,3.02E-08,3.03E-08,3.05E-08,3.07E-08
4657.5,2.97E-08,2.18E-07,3.01E-08,3.03E-08,3.05E-08,3.07E-08
4665,2.92E-08,2.18E-07,2.96E-08,2.98E-08,3.00E-08,3.02E-08
4672.5,2.87E-08,2.19E-07,2.91E-08,2.93E-08,2.96E-08,2.98E-08
4680,2.82E-08,2.20E-07,2.87E-08,2.89E-08,2.91E-08,2.94E-08
4687.5,2.79E-08,2.21E-07,2.84E-08,2.86E-08,2.88E-08,2.91E-08
4695,2.77E-08,2.22E-07,2.82E-08,2.84E-08,2.87E-08,2.89E-08
4702.5,2.75E-08,2.22E-07,2.80E-08,2.83E-08,2.85E-08,2.88E-08
4710,2.73E-08,2.20E-07,2.78E-08,2.80E-08,2.83E-08,2.86E-08
4717.5,2.69E-08,2.17E-07,2.75E-08,2.77E-08,2.80E-08,2.82E-08
4725,2.64E-08,2.15E-07,2.70E-08,2.72E-08,2.75E-08,2.78E-08
4732.5,2.62E-08,2.12E-07,2.67E-08,2.70E-08,2.73E-08,2.76E-08
4740,2.62E-08,2.11E-07,2.68E-08,2.71E-08,2.73E-08,2.76E-08
4747.5,2.63E-08,2.09E-07,2.69E-08,2.72E-08,2.75E-08,2.78E-08
4755,2.63E-08,2.08E-07,2.69E-08,2.73E-08,2.76E-08,2.79E-08
4762.5,2.62E-08,2.08E-07,2.68E-08,2.71E-08,2.75E-08,2.78E-08
4770,2.59E-08,2.10E-07,2.65E-08,2.69E-08,2.72E-08,2.75E-08
4777.5,2.55E-08,2.14E-07,2.62E-08,2.65E-08,2.68E-08,2.71E-08
4785,2.51E-08,2.19E-07,2.57E-08,2.61E-08,2.64E-08,2.68E-08
4792.5,2.47E-08,2.24E-07,2.54E-08,2.57E-08,2.60E-08,2.64E-08
4800,2.45E-08,2.28E-07,2.52E-08,2.55E-08,2.59E-08,2.62E-08
4807.5,2.42E-08,2.31E-07,2.49E-08,2.53E-08,2.56E-08,2.60E-08
4815,2.38E-08,2.35E-07,2.45E-08,2.48E-08,2.52E-08,2.56E-08
4822.5,2.31E-08,2.38E-07,2.39E-08,2.42E-08,2.46E-08,2.50E-08
4830,2.24E-08,2.40E-07,2.32E-08,2.36E-08,2.39E-08,2.43E-08
4837.5,2.16E-08,2.41E-07,2.24E-08,2.27E-08,2.31E-08,2.35E-08
4845,2.07E-08,2.42E-07,2.15E-08,2.19E-08,2.23E-08,2.27E-08
4852.5,1.99E-08,2.42E-07,2.07E-08,2.11E-08,2.15E-08,2.19E-08
4860,1.91E-08,2.40E-07,1.99E-08,2.03E-08,2.07E-08,2.11E-08
4867.5,1.86E-08,2.38E-07,1.94E-08,1.99E-08,2.03E-08,2.07E-08
4875,1.82E-08,2.35E-07,1.90E-08,1.94E-08,1.98E-08,2.02E-08
4882.5,1.77E-08,2.33E-07,1.85E-08,1.89E-08,1.93E-08,1.98E-08
4890,1.71E-08,2.31E-07,1.80E-08,1.84E-08,1.88E-08,1.93E-08
4897.5,1.67E-08,2.27E-07,1.75E-08,1.79E-08,1.84E-08,1.88E-08
4905,1.63E-08,2.25E-07,1.72E-08,1.76E-08,1.80E-08,1.85E-08
4912.5,1.59E-08,2.23E-07,1.68E-08,1.72E-08,1.77E-08,1.81E-08
4920,1.56E-08,2.18E-07,1.64E-08,1.69E-08,1.73E-08,1.78E-08
4927.5,1.51E-08,2.12E-07,1.60E-08,1.65E-08,1.69E-08,1.74E-08
4935,1.46E-08,2.07E-07,1.55E-08,1.59E-08,1.64E-08,1.68E-08
4942.5,1.41E-08,2.03E-07,1.50E-08,1.54E-08,1.59E-08,1.63E-08
4950,1.36E-08,1.99E-07,1.45E-08,1.49E-08,1.54E-08,1.59E-08
4957.5,1.30E-08,1.95E-07,1.39E-08,1.44E-08,1.49E-08,1.53E-08
4965,1.24E-08,1.92E-07,1.34E-08,1.38E-08,1.43E-08,1.48E-08
4972.5,1.16E-08,1.90E-07,1.26E-08,1.30E-08,1.35E-08,1.40E-08
4980,1.05E-08,1.87E-07,1.14E-08,1.19E-08,1.24E-08,1.29E-08
4987.5,9.44E-09,1.86E-07,1.04E-08,1.08E-08,1.13E-08,1.18E-08
4995,8.46E-09,1.85E-07,9.39E-09,9.87E-09,1.03E-08,1.08E-08
5002.5,7.37E-09,1.84E-07,8.31E-09,8.78E-09,9.27E-09,9.75E-09
5010,6.19E-09,1.84E-07,7.13E-09,7.61E-09,8.09E-09,8.58E-09
5017.5,4.80E-09,1.85E-07,5.74E-09,6.22E-09,6.70E-09,7.19E-09
5025,3.40E-09,1.87E-07,4.35E-09,4.83E-09,5.31E-09,5.80E-09
5032.5,2.26E-09,1.89E-07,3.21E-09,3.68E-09,4.17E-09,4.66E-09
5040,1.23E-09,1.90E-07,2.17E-09,2.65E-09,3.14E-09,3.63E-09
